因子代码,曾用名,开始时间,结束时间,研发状态,因子说明,数据类型,指数及指数列名,分钟指数及指数列名,选股指数,衍生因子,更新方式,是否盘口因子,因子平滑方式,备注,因子数据分布特征,1日rankIC,5日rankIC,20日rankIC,,,,
hf_dlj_016[],hf_dlj_016[],2020-09-01,2020-09-03,入库,日内十分钟K线级别下成交量加权动量,date_min,None,None,None,否,增量,否,None,多周期因子,,,-0.032644715,-0.024084945,,,,
hf_dlj_017[],hf_dlj_017[],2020-09-01,2020-09-03,入库,日内五分钟K线级别下量价beta系数,date_min,None,None,None,否,增量,否,None,多周期因子,,,-0.028621769,-0.016554741,,,,
hf_dlj_018[],hf_dlj_018[],2020-09-01,2020-09-03,入库,日内十分钟K线级别下量价beta系数,date_min,None,None,None,否,增量,否,None,多周期因子,,,-0.025942404,-0.013913114,,,,
hf_dlj_019[],hf_dlj_019[],2020-09-01,2020-09-03,入库,日内五分钟K线级别下标准差的截面相对位置,date_min,None,None,None,否,增量,否,None,多周期因子,在0到1之间,,-0.062321423,-0.075671439,,,,
hf_dlj_020[],hf_dlj_020[],2020-09-01,2020-09-03,入库,日内十分钟K线级别下标准差的截面相对位置,date_min,None,None,None,否,增量,否,None,多周期因子,在0到1之间,,-0.060683537,-0.072847341,,,,
hf_dlj_021[5],hf_dlj_021[5],2020-10-15,2020-10-15,入库,1分钟K线下的N日量价背离,code_min,None,None,None,否,增量,否,None,多周期因子,在-1到1之间,,-0.059816861,-0.069601677,,,,
hf_dlj_021[10],hf_dlj_021[10],2020-10-15,2020-10-15,入库,1分钟K线下的N日量价背离,code_min,None,None,None,否,增量,否,None,多周期因子,在-1到1之间,,-0.06127395,-0.078809213,,,,
hf_dlj_021[20],hf_dlj_021[20],2020-10-15,2020-10-15,入库,1分钟K线下的N日量价背离,code_min,None,None,None,否,增量,否,None,多周期因子,在-1到1之间,,-0.051699551,-0.072660482,,,,
hf_dlj_022[5],hf_dlj_022[5],2020-10-15,2020-10-15,入库,1分钟K线下的N日量价背离,code_min,None,None,None,否,增量,否,None,多周期因子,在-1到1之间,,-0.059848515,-0.069612559,,,,
hf_dlj_022[10],hf_dlj_022[10],2020-10-15,2020-10-15,入库,1分钟K线下的N日量价背离,code_min,None,None,None,否,增量,否,None,多周期因子,在-1到1之间,,-0.061451291,-0.078814234,,,,
hf_dlj_022[20],hf_dlj_022[20],2020-10-15,2020-10-15,入库,1分钟K线下的N日量价背离,code_min,None,None,None,否,增量,否,None,多周期因子,在-1到1之间,,-0.052193292,-0.072926856,,,,
hf_dlj_023[],hf_dlj_023[],2020-10-16,,测试,主买成交额占比,date_trade,None,None,None,否,增量,否,None,成交数据因子,,,0.006,0.009,,,,
hf_dlj_024[],hf_dlj_024[],2020-10-19,,测试,主买成交量占比,date_trade,None,None,None,否,增量,否,None,成交数据因子,,,0.006,0.009,,,,
hf_kht_001[20],hf_kht_001[20],2020-09-18,2020-09-18,备用,N日内温和收益（参考东方证券研报）,code_min,None,None,None,否,增量,否,None,替换hf_pang_012[20],,,0.029209666,0.053157574,,,,
hf_kht_002[20],hf_kht_002[20],2020-09-18,2020-09-18,备用,N日内极端收益（参考东方证券研报）,code_min,None,None,None,否,增量,否,None,替换hf_pang_013[20],,,-0.068150601,-0.094477028,,,,
hf_kht_003[5],hf_kht_003[5],2020-09-18,2020-09-18,舍弃,W切割,date_day,None,None,None,否,增量,否,None,替换hf_qyzs_001[5],,,,,,,,
hf_kht_003[10],hf_kht_003[10],2020-09-18,2020-09-18,备用,W切割理想反转,date_day,None,None,None,否,增量,否,None,替换hf_qyzs_001[10],,,-0.054565176,-0.074585317,,,,
hf_kht_003[20],hf_kht_003[20],2020-09-18,2020-09-18,备用,W切割,date_day,None,None,None,否,增量,否,None,替换hf_qyzs_001[20],,,-0.057179328,-0.077900888,,,,
hf_kht_003[40],hf_kht_003[40],2020-09-18,2020-09-18,备用,W切割,date_day,None,None,None,否,增量,否,None,替换hf_qyzs_001[40],,,-0.052724926,-0.077164735,,,,
hf_kht_003[60],hf_kht_003[60],2020-09-18,2020-09-18,备用,W切割,date_day,None,None,None,否,增量,否,None,替换hf_qyzs_001[60],,,-0.049193554,-0.074997689,,,,
hf_kht_003[120],hf_kht_003[120],2020-09-18,2020-09-18,备用,W切割,date_day,None,None,None,否,增量,否,None,替换hf_qyzs_001[120],,,-0.043521433,-0.066467886,,,,
hf_kht_004[],hf_kht_004[],2020-09-18,2020-09-18,备用,量在价先因子  CORA_A,code_min,None,None,None,否,增量,否,None,替换hf_wjt_013[],,,-0.056958075,-0.074051601,,,,
hf_kht_005[],hf_kht_005[],2020-09-18,2020-09-18,备用,价在量先因子  CORA_R,code_min,None,None,None,否,增量,否,None,替换hf_wjt_014[],,,-0.053809398,-0.073909472,,,,
hf_kht_006[20],hf_kht_006[20],2020-09-18,2020-09-18,备用,优化后的量在价先因子  adj_CORA_A,code_min,None,None,None,否,增量,否,None,替换hf_wjt_015[20],,,0.013822311,0.012998234,,,,
hf_kht_007[20],hf_kht_007[20],2020-09-18,2020-09-18,备用,优化后的价在量先因子  adj_CORA_R,code_min,None,None,None,否,增量,否,None,替换hf_wjt_016[20],,,0.018765529,0.020719069,,,,
hf_kht_008[5],hf_kht_008[5],2020-09-18,2020-09-18,备用,个股日内分钟收益率的峰度,code_min,None,None,None,否,增量,否,None,替换hf_pang_022[5],,,-0.044715799,-0.057949751,,,,
hf_kht_008[20],hf_kht_008[20],2020-09-18,2020-09-18,备用,个股日内分钟收益率的峰度,code_min,None,None,None,否,增量,否,None,替换hf_pang_022[20],,,-0.046717437,-0.063841441,,,,
hf_kht_009[5],hf_kht_009[5],2020-09-18,2020-09-18,备用,个股日内分钟收益率的下行波动率占比,code_min,None,None,None,否,增量,否,None,替换hf_pang_023[5],,,0.04659477,0.057618863,,,,
hf_kht_009[20],hf_kht_009[20],2020-09-18,2020-09-18,备用,个股日内分钟收益率的下行波动率占比,code_min,None,None,None,否,增量,否,None,替换hf_pang_023[20],,,0.05784729,0.082946874,,,,
hf_kht_010[1-1],hf_kht_010[1-1],2021-03-10,2021-03-10,测试,成交量占比：开盘后第1个半小时成交量占全天成交量之比,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态。注：第一参数留作移动平均使用，默认为1，即暂不做移动平均处理。,,-0.011928434,-0.023938213,,,,,
hf_kht_010[2-1],hf_kht_010[2-1],2021-03-25,2021-03-25,测试,成交量占比：开盘后第1个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态。注：第一参数留作移动平均使用。,,-0.017768948,-0.03236012,-0.045500492,,,,
hf_kht_010[3-1],hf_kht_010[3-1],2021-03-25,2021-03-25,测试,成交量占比：开盘后第1个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态。注：第一参数留作移动平均使用。,,-0.02130632,-0.037819459,,,,,
hf_kht_010[5-1],hf_kht_010[5-1],2021-03-25,2021-03-25,入库,成交量占比：开盘后第1个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态。注：第一参数留作移动平均使用。,在0到1之间,-0.025107617,-0.045572692,-0.059416264,,,,
hf_kht_010[10-1],hf_kht_010[10-1],2021-03-25,2021-03-25,入库,成交量占比：开盘后第1个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态。注：第一参数留作移动平均使用。,在0到1之间,-0.02888844,-0.052462787,-0.067901499,,,,
hf_kht_010[20-1],hf_kht_010[20-1],2021-03-25,2021-03-25,测试,成交量占比：开盘后第1个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态。注：第一参数留作移动平均使用。,,-0.028409899,-0.054262726,-0.069114396,,,,
hf_kht_010[1-2],hf_kht_010[1-2],2021-03-10,2021-03-10,测试,成交量占比：开盘后第2个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.010429963,0.013239083,0.013512136,,,,
hf_kht_010[2-2],hf_kht_010[2-2],2021-03-25,2021-03-25,测试,成交量占比：开盘后第2个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.008882322,0.014056567,,,,,
hf_kht_010[3-2],hf_kht_010[3-2],2021-03-25,2021-03-25,测试,成交量占比：开盘后第2个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.008714952,0.014706125,,,,,
hf_kht_010[5-2],hf_kht_010[5-2],2021-03-25,2021-03-25,测试,成交量占比：开盘后第2个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.008888059,0.014932165,0.015073104,,,,
hf_kht_010[10-2],hf_kht_010[10-2],2021-03-25,2021-03-25,测试,成交量占比：开盘后第2个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.007303085,0.012972856,,,,,
hf_kht_010[20-2],hf_kht_010[20-2],2021-03-25,2021-03-25,测试,成交量占比：开盘后第2个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.00780163,0.014641956,0.011499744,,,,
hf_kht_010[1-3],hf_kht_010[1-3],2021-03-10,2021-03-10,入库,成交量占比：开盘后第3个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,在0到1之间,0.018595573,0.028594362,,,,,
hf_kht_010[2-3],hf_kht_010[2-3],2021-03-25,2021-03-25,测试,成交量占比：开盘后第3个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.02043583,0.032759997,0.041048019,,,,
hf_kht_010[3-3],hf_kht_010[3-3],2021-03-25,2021-03-25,测试,成交量占比：开盘后第3个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.020444004,0.034904816,0.045741494,,,,
hf_kht_010[5-3],hf_kht_010[5-3],2021-03-25,2021-03-25,测试,成交量占比：开盘后第3个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.02239163,0.039306944,0.051402315,,,,
hf_kht_010[10-3],hf_kht_010[10-3],2021-03-25,2021-03-25,入库,成交量占比：开盘后第3个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,在0到1之间,0.023348185,0.044482332,0.062868388,,,,
hf_kht_010[20-3],hf_kht_010[20-3],2021-03-25,2021-03-25,入库,成交量占比：开盘后第3个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,在0到1之间,0.02470154,0.048007582,0.066428554,,,,
hf_kht_010[1-4],hf_kht_010[1-4],2021-03-10,2021-03-10,入库,成交量占比：开盘后第4个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,在0到1之间,0.024176815,0.033936303,0.039577661,,,,
hf_kht_010[2-4],hf_kht_010[2-4],2021-03-25,2021-03-25,测试,成交量占比：开盘后第4个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.026863632,0.037823601,0.046741154,,,,
hf_kht_010[3-4],hf_kht_010[3-4],2021-03-25,2021-03-25,测试,成交量占比：开盘后第4个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.026849164,0.039312005,,,,,
hf_kht_010[5-4],hf_kht_010[5-4],2021-03-25,2021-03-25,测试,成交量占比：开盘后第4个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.028059023,0.041528356,0.057630444,,,,
hf_kht_010[10-4],hf_kht_010[10-4],2021-03-25,2021-03-25,测试,成交量占比：开盘后第4个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.025980782,0.043983412,0.064940437,,,,
hf_kht_010[20-4],hf_kht_010[20-4],2021-03-25,2021-03-25,测试,成交量占比：开盘后第4个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.025838509,0.045684349,0.069953126,,,,
hf_kht_010[1-5],hf_kht_010[1-5],2021-03-10,2021-03-10,入库,成交量占比：开盘后第5个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,在0到1之间,0.023239047,0.03519081,,,,,
hf_kht_010[2-5],hf_kht_010[2-5],2021-03-25,2021-03-25,测试,成交量占比：开盘后第5个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.025653962,0.037033501,,,,,
hf_kht_010[3-5],hf_kht_010[3-5],2021-03-25,2021-03-25,测试,成交量占比：开盘后第5个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.025155151,0.038148095,0.050064321,,,,
hf_kht_010[5-5],hf_kht_010[5-5],2021-03-25,2021-03-25,测试,成交量占比：开盘后第5个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.023698535,0.040305202,,,,,
hf_kht_010[10-5],hf_kht_010[10-5],2021-03-25,2021-03-25,测试,成交量占比：开盘后第5个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.023571868,0.044893701,0.061390321,,,,
hf_kht_010[20-5],hf_kht_010[20-5],2021-03-25,2021-03-25,测试,成交量占比：开盘后第5个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.022954524,0.045655568,,,,,
hf_kht_010[1-6],hf_kht_010[1-6],2021-03-10,2021-03-10,入库,成交量占比：开盘后第6个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,在0到1之间,0.018922107,0.027505586,0.029942031,,,,
hf_kht_010[2-6],hf_kht_010[2-6],2021-03-25,2021-03-25,测试,成交量占比：开盘后第6个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.019237998,0.029804926,0.033169966,,,,
hf_kht_010[3-6],hf_kht_010[3-6],2021-03-25,2021-03-25,测试,成交量占比：开盘后第6个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.020081229,0.031886196,,,,,
hf_kht_010[5-6],hf_kht_010[5-6],2021-03-25,2021-03-25,测试,成交量占比：开盘后第6个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.020289619,0.035205658,0.037617593,,,,
hf_kht_010[10-6],hf_kht_010[10-6],2021-03-25,2021-03-25,测试,成交量占比：开盘后第6个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.021024575,0.037617821,0.042022505,,,,
hf_kht_010[20-6],hf_kht_010[20-6],2021-03-25,2021-03-25,测试,成交量占比：开盘后第6个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.019203788,0.037961997,,,,,
hf_kht_010[1-7],hf_kht_010[1-7],2021-03-10,2021-03-10,入库,成交量占比：开盘后第7个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,在0到1之间,0.014352424,0.021832218,0.025997738,,,,
hf_kht_010[2-7],hf_kht_010[2-7],2021-03-25,2021-03-25,测试,成交量占比：开盘后第7个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.015204487,0.024707461,0.031366699,,,,
hf_kht_010[3-7],hf_kht_010[3-7],2021-03-25,2021-03-25,测试,成交量占比：开盘后第7个半小时成交量占全天成交量之比（移动平均）,code_min,None,None,None,否,增量,否,None,刻画投资者的行为特征，确认价格形态,,0.016637597,0.026161998,,,,,
